ORDERNUMBER,PRODUCTCODE,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,CREATE_TIMESTAMP,UPDATE_TIMESTAMP
10273,S18_3029,34,84.3,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10273,S18_3259,47,87.73,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10273,S24_2011,22,103.23,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10273,S24_3151,27,84.08,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10273,S700_1138,21,66,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10273,S700_1938,21,77.95,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10273,S700_3962,26,89.38,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10274,S18_1662,41,129.31,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10274,S24_2841,40,56.86,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10274,S700_2047,24,75.13,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10275,S10_2016,22,115.37,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10275,S10_4698,36,154.93,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10275,S18_2625,37,52.09,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10275,S24_1578,21,105.94,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10275,S24_3949,41,58,18,2005-06-09 12:00:00,2005-06-09 12:00:00
10275,S32_1374,23,89.9,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10275,S32_4289,28,58.47,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10275,S700_1691,32,85.86,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10275,S700_3167,43,72,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10275,S700_4002,31,59.96,17,2005-06-09 12:00:00,2005-06-09 12:00:00
10276,S12_1099,50,184.84,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10276,S12_3380,47,104.52,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10276,S18_3482,30,139.64,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10276,S18_3782,33,54.71,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10276,S24_2360,46,61.64,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10276,S32_2206,27,35.4,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10276,S32_4485,38,94.91,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10277,S12_4675,28,93.28,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10278,S18_1129,34,114.65,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10278,S18_1984,29,118.07,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10278,S18_3232,42,167.65,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10278,S18_3685,31,114.44,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10278,S24_2972,31,37.38,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10279,S24_1046,32,68.35,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10279,S24_2766,49,76.33,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10279,S24_3191,33,78.76,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10279,S24_3432,48,95.3,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10280,S18_1342,50,87.33,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10280,S18_1749,26,161.5,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10280,S18_2248,25,53.28,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10280,S18_2795,22,158.63,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10280,S18_3136,29,102.63,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10280,S18_3320,34,99.21,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10280,S24_1937,20,29.87,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10280,S24_2022,45,36.29,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10281,S10_4962,44,132.97,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10281,S12_4473,41,98.36,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10281,S18_2319,48,114.14,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10281,S18_3232,25,135.47,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10281,S24_2300,25,112.46,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10281,S24_2840,20,33.95,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10281,S32_2509,31,44.91,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10282,S12_1108,41,176.63,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10282,S12_3148,27,142.02,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10282,S18_2238,23,147.36,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10282,S18_3140,43,122.93,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10282,S24_1444,29,49.71,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10282,S24_4048,39,96.99,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10282,S50_1392,38,114.59,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10282,S50_1514,37,56.24,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10283,S18_3029,21,78.28,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10283,S18_4522,34,71.97,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10283,S24_2011,42,99.54,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10283,S24_3816,33,77.15,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10283,S700_2610,47,68.67,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10283,S700_3505,22,88.15,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10283,S72_1253,43,41.22,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10283,S72_3212,33,49.14,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10284,S24_1785,22,101.76,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10284,S24_3420,39,59.83,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10284,S24_3949,21,65.51,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10284,S32_4289,50,60.54,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10284,S700_2466,45,95.73,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10284,S700_3167,25,68,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10285,S10_1678,36,95.7,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10285,S10_2016,47,110.61,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10285,S18_2625,20,50.88,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10285,S24_2000,39,61.7,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10285,S24_2360,38,64.41,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10285,S32_1374,37,82.91,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10285,S32_2206,37,36.61,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10285,S50_4713,39,76.48,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10285,S700_2834,45,102.04,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10286,S18_3782,38,51.6,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10287,S12_1099,21,190.68,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10287,S12_3990,41,74.21,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10287,S12_4675,23,107.1,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10287,S18_1129,41,113.23,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10287,S18_1889,44,61.6,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10287,S18_2870,44,114.84,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10287,S18_3232,36,137.17,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10287,S18_3278,43,68.35,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10287,S18_3482,40,127.88,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10287,S18_4721,34,119.04,17,2005-06-09 12:00:00,2005-06-09 12:00:00
10287,S24_2972,36,31.34,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10287,S24_3371,20,58.17,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10287,S24_3856,36,137.62,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10288,S18_1589,20,120.71,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10288,S18_1749,32,168.3,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10288,S18_2248,28,50.25,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10288,S18_2325,31,102.98,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10288,S18_4933,23,57.02,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10288,S24_1046,36,66.88,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10288,S24_1628,50,49.3,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10288,S24_1937,29,32.19,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10288,S24_2887,48,109.22,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10288,S24_3191,34,76.19,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10288,S24_3432,41,101.73,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10288,S24_3969,33,37.75,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10289,S18_1367,24,44.75,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10289,S18_2795,43,141.75,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10289,S24_2022,45,41.22,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10290,S18_3320,26,80.36,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10291,S10_1949,37,210.01,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10291,S10_4962,30,141.83,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10291,S12_1666,41,123,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10291,S18_2432,26,52.26,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10291,S18_2949,47,99.28,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10291,S18_2957,37,56.21,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10291,S18_3136,23,93.2,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10291,S18_4668,29,45.28,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10291,S24_2300,48,109.9,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10291,S32_1268,26,82.83,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10291,S32_3522,32,53,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10292,S12_4473,21,94.8,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10292,S18_2238,26,140.81,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10292,S18_2319,41,103.09,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10292,S18_3232,21,147.33,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10292,S24_1444,40,48.55,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10292,S24_2840,39,34.3,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10292,S24_4048,27,113.55,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10292,S32_2509,50,54.11,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10292,S50_1392,41,113.44,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10292,S50_1514,35,49.79,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10293,S12_1108,46,187.02,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10293,S12_3148,24,129.93,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10293,S18_3140,24,110.64,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10293,S18_3259,22,91.76,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10293,S18_4522,49,72.85,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10293,S24_2011,21,111.83,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10293,S72_3212,32,51.32,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10294,S700_3962,45,98.32,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10295,S10_4757,24,136,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10295,S24_3151,46,84.08,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10295,S700_2610,44,71.56,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10295,S700_3505,34,93.16,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10296,S18_1662,36,146.65,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10296,S18_3029,21,69.68,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10296,S24_3420,31,63.78,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10296,S24_3949,32,63.46,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10296,S50_1341,26,41.02,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10296,S700_2047,34,89.61,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10296,S700_4002,47,61.44,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10296,S72_1253,21,46.68,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10297,S24_1785,32,107.23,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10297,S24_2000,32,70.08,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10297,S32_4289,28,63.29,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10298,S10_2016,39,105.86,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10298,S18_2625,32,60.57,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10299,S10_4698,29,164.61,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10299,S18_4721,49,119.04,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10299,S24_1578,47,107.07,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10299,S24_4620,32,66.29,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10299,S32_2206,24,36.21,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10300,S12_1099,33,184.84,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10300,S12_3990,22,76.61,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10300,S12_4675,23,95.58,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10300,S18_3482,23,144.05,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10301,S18_1129,37,114.65,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10301,S18_1589,32,118.22,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10301,S18_2870,22,113.52,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10301,S24_1046,27,64.67,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10301,S24_1628,22,40.75,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10301,S24_3432,22,86.73,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10301,S24_3856,50,122.17,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10302,S18_4933,23,70.56,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10302,S24_2887,45,104.52,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10302,S24_3191,48,74.48,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10303,S24_3969,24,35.7,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10304,S18_1097,46,106.17,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10304,S18_1342,37,95.55,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10304,S18_2325,24,102.98,17,2005-06-09 12:00:00,2005-06-09 12:00:00
10304,S18_2795,20,141.75,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10304,S18_3136,26,90.06,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10304,S18_4668,34,44.27,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10304,S24_1937,23,29.21,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10304,S24_4258,33,80.83,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10305,S10_4962,38,130.01,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10305,S12_4473,38,107.84,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10305,S18_2238,27,132.62,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10305,S18_2432,41,58.95,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10305,S24_1444,45,48.55,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10305,S24_2300,24,107.34,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10305,S24_4048,36,118.28,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10305,S32_1268,28,94.38,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10306,S12_1108,31,182.86,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10306,S12_3891,20,145.34,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10306,S18_3140,32,114.74,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10306,S18_4027,23,126.39,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10306,S24_3151,31,76.12,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10306,S32_3207,46,60.28,17,2005-06-09 12:00:00,2005-06-09 12:00:00
10306,S700_1138,50,61.34,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10306,S700_1938,38,73.62,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10306,S700_3962,30,87.39,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10307,S10_4757,22,118.32,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10307,S18_1662,39,135.61,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10307,S18_3856,48,92.11,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10307,S24_3816,22,75.47,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10307,S700_2047,34,81.47,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10308,S10_2016,34,115.37,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10308,S18_2625,34,48.46,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10308,S24_1785,31,99.57,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10308,S24_3949,43,58,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10308,S24_4278,44,71.73,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10308,S50_1341,47,37.09,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10308,S700_2466,35,88.75,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10308,S700_2834,31,100.85,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10308,S700_4002,39,62.93,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10309,S24_1578,21,96.92,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10309,S24_2360,24,59.56,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10309,S50_4713,28,74.04,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10310,S12_1099,33,165.38,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10310,S12_4675,25,101.34,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10310,S18_1129,37,128.8,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10310,S18_1984,24,129.45,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10310,S18_3232,48,159.18,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10310,S18_3782,42,59.06,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10310,S24_2972,33,33.23,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10310,S24_3371,38,50.21,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10310,S24_4620,49,75.18,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10311,S18_2870,43,114.84,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10311,S18_3685,32,134.22,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10311,S18_4409,41,92.03,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10311,S24_1046,26,70.55,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10311,S24_1628,45,48.8,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10311,S24_2766,28,89.05,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10311,S24_2887,43,116.27,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10311,S24_3432,46,91.02,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10312,S10_1949,48,214.3,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10312,S18_1097,32,101.5,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10312,S18_1342,43,102.74,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10312,S18_1749,48,146.2,17,2005-06-09 12:00:00,2005-06-09 12:00:00
10312,S18_2248,30,48.43,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10312,S18_2325,31,111.87,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10312,S18_2795,25,150.19,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10312,S18_2957,35,54.34,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10312,S18_3136,38,93.2,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10312,S18_3320,33,84.33,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10312,S24_1937,39,27.88,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10312,S24_2022,23,43.46,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10312,S24_3969,31,40.21,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10312,S24_4258,44,96.42,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10313,S12_1666,21,131.2,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10313,S18_2319,29,109.23,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10313,S18_2432,34,52.87,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10313,S18_3232,25,143.94,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10313,S24_2300,42,102.23,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10313,S32_1268,27,96.31,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10313,S32_2509,38,48.7,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10313,S32_3522,34,55.59,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10314,S12_1108,38,176.63,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10314,S12_3148,46,125.4,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10314,S12_3891,36,169.56,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10314,S12_4473,45,95.99,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10314,S18_3140,20,129.76,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10314,S18_3259,23,84.71,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10314,S18_4027,29,129.26,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10314,S24_1444,44,51.44,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10314,S24_4048,38,111.18,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10314,S32_3207,35,58.41,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10314,S50_1392,28,115.75,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10314,S50_1514,38,50.38,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10315,S18_4522,36,78.12,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10315,S24_2011,35,111.83,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10315,S24_3151,24,78.77,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10315,S700_1138,41,60.67,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10315,S700_3962,37,88.39,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10315,S72_3212,40,51.32,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10316,S10_4757,33,126.48,17,2005-06-09 12:00:00,2005-06-09 12:00:00
10316,S18_1662,27,140.34,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10316,S18_3856,47,89.99,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10316,S24_1785,25,93.01,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10316,S24_2841,34,67.14,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10316,S24_3420,47,55.23,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10316,S24_3949,30,67.56,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10316,S32_4289,24,59.16,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10316,S50_1341,34,36.66,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10316,S700_1691,34,74.9,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10316,S700_2466,23,85.76,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10316,S700_2610,48,67.22,18,2005-06-09 12:00:00,2005-06-09 12:00:00
10316,S700_3167,48,77.6,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10316,S700_4002,44,68.11,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10317,S24_4278,35,69.55,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10318,S10_1678,46,84.22,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10318,S10_2016,45,102.29,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10318,S10_4698,37,189.79,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10318,S18_2625,42,49.67,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10318,S24_1578,48,93.54,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10318,S24_2000,26,60.94,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10318,S32_1374,47,81.91,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10319,S12_2823,30,134.05,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10319,S18_3278,46,77.19,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10319,S18_3782,44,54.71,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10319,S18_4721,45,120.53,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10319,S32_2206,29,35,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10319,S32_4485,22,96.95,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10320,S12_1099,31,184.84,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10320,S12_3380,35,102.17,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10320,S24_3371,26,60.62,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10321,S18_1129,41,123.14,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10321,S18_1589,44,120.71,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10321,S18_1984,25,142.25,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10321,S18_3685,28,138.45,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10321,S24_1046,30,68.35,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10321,S24_2766,30,74.51,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10321,S24_2972,37,31.72,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10321,S24_3856,26,137.62,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10322,S10_4962,46,141.83,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10322,S12_1666,27,136.67,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10322,S18_1342,43,92.47,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10322,S18_2432,35,57.12,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10322,S18_2795,36,158.63,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10322,S18_2957,41,54.34,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10322,S24_1937,20,26.55,3,2005-06-09 12:00:00,2005-06-09 12:00:00
